lm_candidate_id,name,record_kind,region,area,locality,entity_type,role,affiliation,website,activity_tags,activity_summary,source_urls,source_count,source_domains,official_or_sector_source_count,exa_passes,exa_pass_count,raw_record_count,duplicate_collapsed,discovery_evidence_score,evidence_grade,candidate_tier,location_confidence,enhancement_status,enhancement_note,lm_record_status,lm_presence,verification_status,coordinate_status,latitude,longitude,boundary_match,boundary_match_confidence,staging_batch,staging_basis
exg-hawke-s-bay-hinewai-ormsby,Hinewai Ormsby,person,Hawke's Bay,,Waiohiki,individual,Nursery operator,,,native nursery | native planting | freshwater restoration,Grows and plants native trees for urban waterways and farm streams.,https://www.biodiversityhb.org/news-and-events/latest-news/article/83/our-story-about-native-tree-planting-cam-and-hinewai-ormsby,1,biodiversityhb.org,0,02-PEOPLE,1,1,False,54,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-hawke-s-bay-hugo-beamish,Hugo Beamish,person,Hawke's Bay,,Hastings,individual,Farmer,Awapai,,riparian restoration,"Management of farm infrastructure and retirement areas to reduce nutrients and sediment, and biodiversity protection",https://nzfetrust.org.nz/news/innovation-and-forward-thinking-sees-multi-generational-farming-family-take-out-the-regional-supreme-award-at-the-east-coast-ballance-farm-environment-awards/ | https://www.farmersweekly.co.nz/people/cyclone-hit-hawkes-bay-farm-rises-to-take-ballance-award/,2,farmersweekly.co.nz | nzfetrust.org.nz,0,02-PEOPLE,1,1,False,53,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-hawke-s-bay-james-hunter,James Hunter,person,Hawke's Bay,,Pōrangahau,individual,Farmer-conservationist,Rangitoto Station,,wetland restoration | native planting | predator control,"Creates wetland habitat for matuku-hūrepo/bittern, plants native vegetation and conducts farm-wide pest control.",https://www.forestandbird.org.nz/resources/farming-nature,1,forestandbird.org.nz,1,02-PEOPLE,1,1,False,63,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-hawke-s-bay-james-mackie,James Mackie,person,Hawke's Bay,,Lake Whatumā,individual,Farmer,,,predator control | wetland wildlife protection,Runs predator control on farmland to protect bittern habitat.,https://www.nzherald.co.nz/hawkes-bay-today/news/bringing-back-bittern-hawkes-bays-efforts-to-save-rare-bird/7UQCDCP6LJBIHFMOU6DTFTBIOU/,1,nzherald.co.nz,0,02-PEOPLE,1,1,False,52,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-hawke-s-bay-james-powrie,James Powrie,person,Hawke's Bay,,Hawke's Bay,individual,Founder,The Urban Kākābeak Project,,threatened plant recovery | native planting | habitat protection,"Coordinates kākābeak conservation, seed collection and pest-proof exclosure work.",https://www.forestlifeforce.org.nz/kakabeak-conservationists-boost-vital-seed-collection-drive/,1,forestlifeforce.org.nz,0,02-PEOPLE,1,1,False,55,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-hawke-s-bay-jane-gardiner,Jane Gardiner,person,Hawke's Bay,,Hastings,individual,Senior Catchment Coordinator,Wai Connection – Tatai Ki Te Wai,,freshwater restoration | environmental education,"Senior Catchment Coordinator for Wai Connection – Tatai Ki Te Wai, supporting communities across Hawke’s Bay to care for their waterways.",https://www.linkedin.com/in/jane-gardiner-34293697,1,linkedin.com,0,02-PEOPLE,1,1,False,51,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-hawke-s-bay-jane-johnson,Jane Johnson,person,Hawke's Bay,,Central Hawke's Bay,individual,Farmer,Private farm,,native planting | wetland restoration,Collaborates on farm environmental infrastructure improvements and biodiversity initiatives.,https://nzfetrust.org.nz/news/mark-and-jane-johnson-have-been-named-2022-regional-supreme-winners-in-the-east-coast-ballance-farm-environment-awards/,1,nzfetrust.org.nz,0,02-PEOPLE,1,1,False,58,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-hawke-s-bay-jemma-thorogood,Jemma Thorogood,person,Hawke's Bay,,Napier,individual,Teacher,Tamatea Intermediate School,,ecological monitoring | environmental education | freshwater restoration,"Conducts saltwater wedge surveys, habitat assessments, fish passage evaluations, and community-based water quality monitoring as part of the Freshwater Ecosystems programme.",https://www.royalsociety.org.nz/what-we-do/supporting-teaching-and-learning/programmes-for-kaiako-teachers/science-teaching-leadership-programme/teacher-profiles/2025-teacher-profiles/tamatea-intermediate-school-te-kura-o-tamatea-jemma-thorogood,1,royalsociety.org.nz,0,02-PEOPLE,1,1,False,61,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-hawke-s-bay-jeremy-cullwick,Jeremy Cullwick,person,Hawke's Bay,,Pōrangahau,individual,Farmer,Pōrangahau Catchment Group,,native forest protection | native planting | fencing,Protects and restores a covenanted native-bush block with deer fencing and new planting.,https://qeiinationaltrust.org.nz/collaboration-ensures-nature-thrives/,1,qeiinationaltrust.org.nz,0,02-PEOPLE,1,1,False,58,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-hawke-s-bay-jim-spall,Jim Spall,person,Hawke's Bay,,Poporangi Farm,individual,Co-manager,Poporangi Farm,,riparian restoration | native planting,Shares management and operational roles on the farm and participates in its environmental practices.,https://nzfetrust.org.nz/stories/stuart-beatrice-spall-and-jim-christine-spall-of-poporangi-farm/,1,nzfetrust.org.nz,0,02-PEOPLE,1,1,False,51,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-hawke-s-bay-john-bostock,John Bostock,person,Hawke's Bay,,Hawke's Bay,individual,Owner,Bostock New Zealand,,riparian restoration | native planting,"Initiated the Bostock New Zealand Karamū Restoration Project, focusing on riparian fencing and planting native species to restore the Karamū Stream.",https://www.nzherald.co.nz/the-country/news/bostock-nz-challenges-others-to-clean-karamu-stream/IZXU2ZAYVBXJ6NBPTFF3DSNIIQ/,1,nzherald.co.nz,0,02-PEOPLE,1,1,False,61,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-hawke-s-bay-john-cheyne,John Cheyne,person,Hawke's Bay,,Lake Whatumā,individual,Conservationist,,,research | bird conservation | wetland restoration | wildlife protection | restoration,Involved in long-term research of lakeside bird species,https://www.nzherald.co.nz/hawkes-bay-today/central-hawkes-bay-mail/new-life-for-lake-whatuma/YJBXIJ347VBLDNDEJEPZG2DRSY/ | https://www.nzherald.co.nz/hawkes-bay-today/news/bringing-back-bittern-hawkes-bays-efforts-to-save-rare-bird/7UQCDCP6LJBIHFMOU6DTFTBIOU/ | https://www.forestandbird.org.nz/resources/farming-nature,3,forestandbird.org.nz | nzherald.co.nz,1,02-PEOPLE,1,1,False,76,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-hawke-s-bay-john-mclennan,John McLennan,person,Hawke's Bay,,Hawke's Bay,individual,Ecologist,Cape to City,,species translocation | wildlife restoration | species restoration | biosecurity | kiwi protection | wildlife monitoring | restoration | ecological planning,Leads the translocation project for bird species reintroduction as part of the Cape to City collaborative initiative.,https://www.ecoed.org.nz/our-whanau/history/,1,ecoed.org.nz,0,02-PEOPLE,1,1,False,55,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-hawke-s-bay-jordan-ellmers,Jordan Ellmers,person,Hawke's Bay,,Napier,individual,Team Leader Water Quality and Ecology,Hawke's Bay Regional Council,https://hbrc.govt.nz,water quality monitoring | ecology,"Jordan Ellmers leads the Water Quality and Ecology team at the Hawke's Bay Regional Council, managing continuous environmental monitoring networks.",https://www.linkedin.com/in/jordan-ellmers-5249a4122,1,linkedin.com,0,02-PEOPLE,1,1,False,51,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-hawke-s-bay-josi-beamish,Josi Beamish,person,Hawke's Bay,,Hastings,individual,Farmer,Awapai,,pest control | native planting,Manages ongoing pest control program and contributes to native planting and biodiversity preservation,https://nzfetrust.org.nz/news/innovation-and-forward-thinking-sees-multi-generational-farming-family-take-out-the-regional-supreme-award-at-the-east-coast-ballance-farm-environment-awards/ | https://www.farmersweekly.co.nz/people/cyclone-hit-hawkes-bay-farm-rises-to-take-ballance-award/,2,farmersweekly.co.nz | nzfetrust.org.nz,0,02-PEOPLE,1,1,False,66,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-hawke-s-bay-judy-walters,Judy Walters,person,Hawke's Bay,,Smedley Station,individual,Station Manager,Smedley Station and Cadet Training Farm,,native planting | wetland restoration | freshwater restoration,"Managed station projects including fencing, retiring areas of native bush, freshwater ecosystem protection and wetland enhancement.",https://www.scoop.co.nz/stories/BU1303/S00325/teaching-farm-wins-top-award-in-east-coast-ballance-awards.htm,1,scoop.co.nz,0,02-PEOPLE,1,1,False,55,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-hawke-s-bay-julian-robertson,Julian Robertson,person,Hawke's Bay,,Cape Kidnappers,individual,Land-owner,Cape Kidnappers Station,,ecosystem restoration | predator control | species reintroduction | conservation | landcare,Landowner supporting the Cape Sanctuary restoration vision by including property in the conservation initiative.,https://www.capesanctuary.co.nz/our-vision | https://www.nzherald.co.nz/hawkes-bay-today/news/pushing-for-a-predator-free-nz/SSW7BPWZIC7DR243JA7TGQ54CE/,2,capesanctuary.co.nz | nzherald.co.nz,0,02-PEOPLE,1,1,False,60,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-hawke-s-bay-justin-king,Justin King,person,Hawke's Bay,,Takapau,individual,Chair and farmer,WOWMAP Catchment Group,,freshwater restoration | catchment management | community conservation,Chairs a farmer-led group improving catchment water health through restoration and mitigation work.,https://www.nzherald.co.nz/hawkes-bay-today/news/maharakeke-and-porangahau-catchment-group-hosting-community-day-to-test-stream-water-health/X6IL3KYWW5EX5M7TXKSUWDBACM/,1,nzherald.co.nz,0,02-PEOPLE,1,1,False,52,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-hawke-s-bay-kahlia-fryer,Kahlia Fryer,person,Hawke's Bay,,Central Hawke’s Bay,individual,Catchment Coordinator,Tukituki Land Care,https://www.tukitukilandcare.org/,catchment restoration | riparian planting | freshwater monitoring | riparian restoration | freshwater restoration | catchment management | native planting | conservation,Coordinates community riparian-restoration and water-testing projects in the Tukituki catchment. | Coordinates catchment groups and facilitates riparian restoration projects and water testing programs in the Tukituki catchment.,https://www.tukitukilandcare.org/community-riparian-restoration | https://www.tukitukilandcare.org/porangahau-and-maharakeke | https://www.tukitukilandcare.org/ | https://www.tukitukilandcare.org/wowmap-catchment-solutions-project | https://www.nzherald.co.nz/hawkes-bay-today/central-hawkes-bay-mail/takapau-community-turns-out-to-help-plant-3000-native-plants/P6AMOBXW3FBEXO7Z7X225LHG3A/ | https://www.tukitukilandcare.org/projects,6,nzherald.co.nz | tukitukilandcare.org,0,02-PEOPLE,1,2,True,89,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-hawke-s-bay-kahori-nakagawa,Kahori Nakagawa,person,Hawke's Bay,,Kaweka Forest Park,individual,Biodiversity Supervisor,Department of Conservation,,predator control | kiwi monitoring | habitat restoration,"Installs possum traps, monitors kiwi and manages habitat-restoration activity in Kaweka Forest Park.",https://www.ecoed.org.nz/routine-field-trip-ends-with-unexpected-chick-find/,1,ecoed.org.nz,0,02-PEOPLE,1,1,False,58,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
